"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007249","canonical NF-kappaB signal transduction","136/4408","359/18860",0.37883008356546,1.62085648276873,6.5592923754565,3.61937389078074e-10,1.42852163251753e-07,1.19653643428771e-07,"AJUBA/ALPK1/ATP2C1/AZI2/BCL10/BIRC3/BRD4/CACTIN/CARD10/CARD16/CARD8/CARD9/CASP10/CASP8/CC2D1A/CCL7/CCR1/CCR7/CFLAR/CHUK/CLEC4D/CLEC7A/CUL1/CX3CL1/CXXC5/CYLD/DAB2IP/DDRGK1/DHX15/DHX36/ECT2/EDA/EDN1/EDNRA/F2RL1/FAF1/FASLG/FLNA/FLOT1/GPR89A/GSTP1/HLA-DRB1/HSPB1/IL1B/ILK/IRAK1/IRAK3/IRAK4/IRF3/ITCH/LGALS1/LTBR/LURAP1/MALT1/MAP3K7/MAPKBP1/MIB2/MIER1/MYO18A/NAMPT/NDFIP2/NFKB1/NFKB2/NFKBIB/NFKBIL1/NR1D1/NR2C2/NUP62/OTUD7B/PELI1/PIAS4/PIDD1/PIM2/PINK1/PLEKHG5/PLK2/PPM1N/PRDX4/PRKCB/PRKCE/PYCARD/RASSF2/RBCK1/RELA/RHOC/RHOH/RIOK3/RIPK2/RNF31/RORA/S100A13/S100A4/SHARPIN/SHISA5/SIVA1/SLC20A1/SLC39A8/SPHK2/SPI1/SQSTM1/STAT1/TAB1/TANK/TAX1BP1/TBK1/TFRC/TGFB1/TIFA/TLE1/TLR2/TLR4/TLR6/TLR8/TMEM9B/TNFSF10/TNFSF15/TRADD/TRAF2/TRAF3/TRAF5/TRAF6/TRAF7/TRIM13/TRIM22/TRIM26/TRIM55/UBD/UBE2I/UFL1/USP15/VEGFA/WDR83/ZC3HAV1/ZDHHC13/ZDHHC17/ZFAND6",136
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","114/4408","289/18860",0.394463667820069,1.68774609235175,6.50692130811129,6.11295953399713e-10,2.16016007787482e-07,1.80936023524957e-07,"ABL2/AKT1/ALOX5/AP3B1/AP3D1/ARID1B/ARID2/B2M/BAD/BCL10/BRD2/BRD4/CCDC88B/CCL2/CCR2/CCR7/CD274/CD28/CD46/CD55/CD6/CD70/CD81/CD83/CD86/CHST2/CR1/CYLD/CYRIB/DHPS/DOCK8/EFNB1/EGR3/FBXO38/FYN/GATA3/GCNT1/GPR65/HES1/HLA-DOB/HLA-DPA1/HLA-DRA/HLA-DRB1/HLA-DRB4/HLX/ICOS/ICOSLG/IFNG/IGF2/IGFBP2/IL15/IL1B/IL2RA/IL2RG/IL6ST/IL7/IL7R/IRAK1/ITGA4/ITPKB/JAK2/KLRK1/LEF1/LGALS1/LGALS8/LYN/MALT1/MAP3K8/MTOR/NCK1/NCKAP1L/NFKBIZ/NR5A2/PBRM1/PDCD1LG2/PRKCQ/PTPN11/PTPRC/PYCARD/RARA/RASGRP1/RELA/RHOH/RIPK2/RUNX1/RUNX3/SART1/SELE/SHB/SHH/SIRPB1/SIRPG/SKAP1/SLAMF1/SMARCA4/SMARCC2/SMARCD2/SMARCD3/SOX12/SOX13/SRC/SYK/TFRC/TGFB1/TGFBR2/TNFSF13B/TNFSF4/TRAF6/TYK2/UFL1/VNN1/XBP1/ZAP70/ZBTB7B",114
"GO:0002221","pattern recognition receptor signaling pathway","125/4408","325/18860",0.384615384615385,1.64560938154405,6.48382619493371,6.15722587517763e-10,2.16016007787482e-07,1.80936023524957e-07,"AARS2/ABHD17A/AKT1/ALPK1/AP3B1/BANF1/BCL10/BIRC3/CACTIN/CARD8/CASP4/CASR/CD274/CHUK/CLEC7A/CSNK1A1/CTSS/CYLD/DAB2IP/DDX3X/DDX60/DPP8/DPP9/ECSIT/EPG5/ERBIN/F2RL1/FCRL3/GBP5/GDI1/GFI1/GPATCH3/GPS2/GRAMD4/GSDMD/HSP90B1/HSPA1A/HSPA1B/IFI16/IFI35/IFIH1/IRAK1/IRAK3/IRAK4/IRF1/IRF3/IRF4/IRF7/ITCH/KCNK6/LAMP2/LBP/LRCH4/LY96/LYN/MAP2K6/MAP3K7/MAPK14/MAPK8/MAPKAPK2/MFHAS1/NAIP/NFKBIL1/NFKBIZ/NOP53/NR1D1/OAS3/OASL/OGT/PELI1/PIK3AP1/PRKCE/PRKDC/PTPRS/PUM2/PYCARD/RAB13/RANBP2/RELA/RFTN1/RICTOR/RIOK3/RIPK2/RNF135/RPS6KA3/S100A9/SIRT2/SLC15A2/SLC15A3/SLC15A4/SMPDL3A/SPSB3/SQSTM1/SRC/SYK/TAB1/TAX1BP1/TBK1/TIFA/TLR1/TLR10/TLR2/TLR4/TLR5/TLR6/TLR8/TRAF3/TRAF3IP3/TRAF6/TRIL/TRIM11/TRIM56/TRIM65/UBQLN1/UFD1/UFL1/UNC93B1/USP15/USP50/WASHC4/XPNPEP1/ZC3HAV1/ZCCHC3/ZDHHC1/ZDHHC12",125
"GO:0010720","positive regulation of cell development","162/4408","451/18860",0.35920177383592,1.5368751031183,6.3732739018909,8.35713963964367e-10,2.77764930654473e-07,2.32657211574568e-07,"ABCB1/ADNP/ANAPC2/AP3B1/AP3D1/ARID1B/ARID2/ASPM/ATXN1/AURKA/AXL/BAD/BAIAP2/BCL11A/BCL2/BIN1/BMP2/BMP4/BRD2/BRD4/CASP8/CCR1/CD46/CD83/CD86/CDH4/CLEC7A/CORO1C/CR1/CSF1/CX3CL1/CXCR4/CYLD/DAG1/DBN1/DDRGK1/DHX36/DICER1/DISC1/EGR3/ELL3/EVI2B/FES/FOXG1/FXR2/GATA3/GDI1/GFAP/GPER1/GPR65/HES1/HIF1A/HLA-DRA/HLA-DRB1/HLX/HOXA11/HSF1/ID2/IFNG/IL15/IL1B/IL2RA/IL2RG/IL6ST/IL7/IL7R/ISLR2/ITPKB/L1CAM/LEF1/LIMK1/LMOD3/LYN/MACF1/MALT1/MAN2A1/MAP2K2/MAP6/MAPRE3/MEGF8/MME/MPL/MTOR/NCKAP1L/NEDD9/NFKBIZ/NIN/NKX6-2/NRDC/NTN1/NUMB/NUMBL/OBSL1/PBRM1/PF4/PLXNB2/PLXNB3/PLXNC1/PPP2R3C/PRKDC/PTPRC/PTPRD/QKI/RARA/RASGRP1/RB1/RELA/RFX3/RHOH/RIPK2/RND2/RNF112/RUNX1/RUNX3/S1PR2/SART1/SEMA4D/SERPINE2/SHANK3/SHB/SHH/SHOX2/SIRT2/SLC7A5/SMAD7/SMARCA4/SMARCC2/SMARCD2/SMARCD3/SOX11/SOX12/SOX13/SOX8/SPI1/SRF/SRRT/STAU2/STK11/STK25/SYK/TBC1D24/TENM4/TGFB1/TGFBR2/TGM2/TM4SF19/TMEM64/TNFSF4/TOX/TP73/TRAF6/TRIB1/TWF2/UFL1/VEGFA/VNN1/WDR62/XBP1/XRCC5/ZAP70/ZBTB46/ZBTB7B",162
"GO:0043254","regulation of protein-containing complex assembly","158/4408","438/18860",0.360730593607306,1.54341628753035,6.35502793819481,9.51772891590182e-10,2.88598889922185e-07,2.41731786783178e-07,"ABCA3/ABHD17A/AJUBA/AKAP9/ANKRD53/APOE/ARFGEF1/ARHGAP18/ARHGEF7/ARL2/ATM/ATR/BAIAP2/BAX/BBC3/BCL11A/BCL2L11/BIN1/BRSK1/CAND1/CAPZA1/CARD8/CASR/CCR7/CDC42EP1/CDC42EP2/CDC42EP3/CDC42EP4/CDC42EP5/CLASP2/CLEC7A/CLIP3/CLU/CRACD/CRBN/CSNK1A1/CTTN/CXCL13/CYFIP2/CYRIB/DAB2IP/DCTN1/DDX3X/DUT/DYRK1A/EIF4G1/ELN/FER/FES/FLII/FNIP1/FSCN1/GAK/GBP5/GFAP/GIT1/GSK3B/HAUS5/HAUS7/HCFC1/HES1/HRG/HSF1/HSPA1A/HSPA1B/ICE1/IFI16/IFNG/KANK2/KANK3/KCNK6/LAMP2/LCP1/LMOD3/LRRK2/MAPK15/MAPK8/MAPRE3/MED25/MKKS/MMP1/MMP3/MTLN/MTOR/MTPN/MYADM/NCK1/NCKAP1L/NCLN/NOP53/NR1H2/NUMA1/OGT/PEX5/PIEZO1/PIK3R2/PINK1/PLEK/PLEKHG2/PPP2R5B/PREB/PRKCE/PRRT2/PTK2B/PTPN11/PYCARD/RAP1B/RASA1/RASIP1/RB1/RHOC/RICTOR/RIOK3/SEPTIN8/SIRT2/SKAP1/SLF1/SORL1/SOST/SPTAN1/SPTBN1/SPTBN4/SPTBN5/SRC/SSH2/SSH3/STMN1/STXBP5/SVIL/SVIP/SYK/TFRC/TGFB1/TGFBRAP1/THRA/TLR4/TLR6/TOGARAM1/TPPP/TPPP3/TRAF2/TRAF3IP1/TRAPPC12/TRIM11/TRIM65/TRIOBP/TWF2/UBLCP1/ULK1/USP50/VASP/VEGFA/VPS39/VPS8/WARS1/ZDHHC1/ZDHHC12/ZNF827",158
"GO:0050863","regulation of T cell activation","148/4408","404/18860",0.366336633663366,1.56740220301522,6.36691506218928,9.59711272900377e-10,2.88598889922185e-07,2.41731786783178e-07,"ABL2/AKT1/AP3B1/AP3D1/ARG1/ARID1B/ARID2/B2M/BAD/BCL10/BMP4/BRD2/BRD4/CAMK4/CASP3/CCDC88B/CCL2/CCR2/CCR7/CD2/CD274/CD28/CD46/CD55/CD6/CD69/CD70/CD81/CD83/CD86/CR1/CTLA4/CYLD/CYRIB/DHPS/DLG5/DOCK8/DUSP22/EFNB1/EGR3/ERBB2/FBXO38/FYN/GATA3/GLMN/GPR65/HES1/HLA-DOB/HLA-DPA1/HLA-DRA/HLA-DRB1/HLA-DRB4/HLX/ICOS/ICOSLG/IFNG/IGF2/IGFBP2/IL15/IL1B/IL2RA/IL2RG/IL6ST/IL7/IL7R/IRF1/IRF4/ITCH/ITPKB/JAK2/JUNB/KAT2A/KLRK1/LAPTM5/LEF1/LGALS1/LGALS8/LYN/MAD1L1/MALT1/MAP3K8/MAPK3/MARCHF7/MTOR/NCK1/NCKAP1L/NFKBIZ/NR5A2/PAG1/PBRM1/PDCD1LG2/PELI1/PRDM1/PRDX2/PRKCQ/PTPN11/PTPN2/PTPRC/PYCARD/RARA/RASGRP1/RC3H1/RC3H2/RHOH/RIPK2/RIPOR2/RUNX1/RUNX3/SART1/SCRIB/SHB/SHH/SIRPB1/SIRPG/SIT1/SLAMF1/SLC4A2/SMAD7/SMARCA4/SMARCC2/SMARCD2/SMARCD3/SOS1/SOS2/SOX12/SOX13/SRC/SYK/TARM1/TBX21/TFRC/TGFB1/TGFBR2/TIGIT/TMEM131L/TNFSF13B/TNFSF4/TOX/TRAF6/TYK2/UFL1/USP5/VNN1/XBP1/ZAP70/ZBTB7B/ZEB1/ZNHIT1",148
"GO:0050853","B cell receptor signaling pathway","43/4408","78/18860",0.551282051282051,2.35870678021313,6.64076745683407,1.3992986859968e-09,4.01662327366809e-07,3.36434253451384e-07,"BANK1/BAX/BCAR1/BCL2/CD19/CD38/CD79A/CD81/CTLA4/FCMR/FCRL3/FOXP1/GCSAM/GPS2/IGHA1/IGHE/IGHG1/IGHG2/IGHG3/IGHG4/IGHM/IGKC/IGLC1/IGLC3/IGLC7/ITK/KLHL6/LPXN/LYN/MAPK1/MEF2C/MNDA/NCKAP1L/NFATC2/NFKB1/NFKBIZ/PLCL2/PRKCB/PTPRC/RFTN1/SOS1/STAP1/SYK",43
"GO:0050870","positive regulation of T cell activation","106/4408","267/18860",0.397003745318352,1.69861402829041,6.34942422848394,1.58895804130481e-09,4.36272610036515e-07,3.65423988904195e-07,"ABL2/AKT1/AP3B1/AP3D1/ARID1B/ARID2/B2M/BAD/BCL10/BRD2/BRD4/CCDC88B/CCL2/CCR2/CCR7/CD274/CD28/CD46/CD55/CD6/CD70/CD81/CD83/CD86/CR1/CYLD/CYRIB/DHPS/DOCK8/EFNB1/EGR3/FBXO38/FYN/GATA3/GPR65/HES1/HLA-DOB/HLA-DPA1/HLA-DRA/HLA-DRB1/HLA-DRB4/HLX/ICOS/ICOSLG/IFNG/IGF2/IGFBP2/IL15/IL1B/IL2RA/IL2RG/IL6ST/IL7/IL7R/ITPKB/JAK2/KLRK1/LEF1/LGALS1/LGALS8/LYN/MALT1/MAP3K8/MTOR/NCK1/NCKAP1L/NFKBIZ/NR5A2/PBRM1/PDCD1LG2/PRKCQ/PTPN11/PTPRC/PYCARD/RARA/RASGRP1/RHOH/RIPK2/RUNX1/RUNX3/SART1/SHB/SHH/SIRPB1/SIRPG/SLAMF1/SMARCA4/SMARCC2/SMARCD2/SMARCD3/SOX12/SOX13/SRC/SYK/TFRC/TGFB1/TGFBR2/TNFSF13B/TNFSF4/TRAF6/TYK2/UFL1/VNN1/XBP1/ZAP70/ZBTB7B",106
"GO:1903037","regulation of leukocyte cell-cell adhesion","146/4408","401/18860",0.364089775561097,1.55778883100778,6.23525274131293,2.01232681447209e-09,5.29493493057969e-07,4.43506238715888e-07,"ABL2/AKT1/ALOX5/AP3B1/AP3D1/ARG1/ARID1B/ARID2/B2M/BAD/BCL10/BMP4/BRD2/BRD4/CASP3/CCDC88B/CCL2/CCR2/CCR7/CD274/CD28/CD46/CD55/CD6/CD69/CD70/CD81/CD83/CD86/CHST2/CR1/CTLA4/CYLD/CYRIB/DHPS/DLG5/DOCK8/DUSP22/EFNB1/EGR3/ERBB2/FBXO38/FYN/GATA3/GCNT1/GLMN/GPR65/HES1/HLA-DOB/HLA-DPA1/HLA-DRA/HLA-DRB1/HLA-DRB4/HLX/ICOS/ICOSLG/IFNG/IGF2/IGFBP2/IL15/IL1B/IL2RA/IL2RG/IL6ST/IL7/IL7R/IRAK1/IRF1/ITCH/ITGA4/ITPKB/JAK2/KLRK1/LAPTM5/LEF1/LGALS1/LGALS8/LYN/MAD1L1/MALT1/MAP3K8/MAPK3/MARCHF7/MIA3/MTOR/NCK1/NCKAP1L/NFKBIZ/NR5A2/PAG1/PBRM1/PDCD1LG2/PELI1/PRDX2/PRKCQ/PTPN11/PTPN2/PTPRC/PYCARD/RARA/RASGRP1/RC3H1/RC3H2/RELA/RHOH/RIPK2/RIPOR2/RUNX1/RUNX3/SART1/SCRIB/SELE/SHB/SHH/SIRPB1/SIRPG/SKAP1/SLAMF1/SLC4A2/SMAD7/SMARCA4/SMARCC2/SMARCD2/SMARCD3/SOX12/SOX13/SRC/SYK/TARM1/TBX21/TFRC/TGFB1/TGFBR2/TIGIT/TMEM131L/TNFSF13B/TNFSF4/TRAF6/TYK2/UFL1/USP5/VNN1/XBP1/ZAP70/ZBTB7B/ZDHHC21",146
"GO:0002758","innate immune response-activating signaling pathway","128/4408","342/18860",0.374269005847953,1.60134152683584,6.19802545919593,2.85289266438681e-09,6.7866524518551e-07,5.68453199492802e-07,"AARS2/ABHD17A/AKT1/ALPK1/AP3B1/BANF1/BCL10/BIRC3/CACTIN/CARD8/CASP4/CASR/CD274/CHUK/CLEC7A/CSNK1A1/CTSS/CYLD/DAB2IP/DDX3X/DDX60/DPP8/DPP9/ECSIT/EPG5/ERBIN/F2RL1/FCRL3/FYN/GBP5/GDI1/GFI1/GPATCH3/GPS2/GRAMD4/GSDMD/HSP90B1/HSPA1A/HSPA1B/IFI16/IFI35/IFIH1/IRAK1/IRAK3/IRAK4/IRF1/IRF3/IRF4/IRF7/ITCH/KCNK6/KLRC3/KLRK1/LAMP2/LBP/LRCH4/LY96/LYN/MAP2K6/MAP3K7/MAPK14/MAPK8/MAPKAPK2/MFHAS1/NAIP/NFKBIL1/NFKBIZ/NOP53/NR1D1/OAS3/OASL/OGT/PELI1/PIK3AP1/PRKCE/PRKDC/PTPRS/PUM2/PYCARD/RAB13/RANBP2/RELA/RFTN1/RICTOR/RIOK3/RIPK2/RNF135/RPS6KA3/S100A9/SIRT2/SLC15A2/SLC15A3/SLC15A4/SMPDL3A/SPSB3/SQSTM1/SRC/SYK/TAB1/TAX1BP1/TBK1/TIFA/TLR1/TLR10/TLR2/TLR4/TLR5/TLR6/TLR8/TRAF3/TRAF3IP3/TRAF6/TRIL/TRIM11/TRIM56/TRIM65/UBQLN1/UFD1/UFL1/UNC93B1/USP15/USP50/WASHC4/XPNPEP1/ZC3HAV1/ZCCHC3/ZDHHC1/ZDHHC12",128
"GO:0043122","regulation of canonical NF-kappaB signal transduction","125/4408","332/18860",0.376506024096386,1.61091279819824,6.20226247003809,2.86555240749932e-09,6.7866524518551e-07,5.68453199492802e-07,"AJUBA/ALPK1/ATP2C1/AZI2/BCL10/BIRC3/BRD4/CACTIN/CARD10/CARD16/CARD8/CARD9/CASP10/CASP8/CC2D1A/CCR7/CFLAR/CHUK/CLEC4D/CLEC7A/CUL1/CX3CL1/CXXC5/CYLD/DAB2IP/DDRGK1/DHX15/DHX36/ECT2/EDA/EDN1/EDNRA/F2RL1/FAF1/FASLG/FLNA/FLOT1/GPR89A/GSTP1/HLA-DRB1/HSPB1/IL1B/ILK/IRAK1/IRAK3/IRAK4/IRF3/ITCH/LGALS1/LTBR/LURAP1/MALT1/MAP3K7/MAPKBP1/MIB2/MIER1/NAMPT/NDFIP2/NFKBIB/NFKBIL1/NR1D1/NR2C2/NUP62/OTUD7B/PELI1/PIAS4/PIDD1/PIM2/PINK1/PLEKHG5/PLK2/PPM1N/PRKCB/PRKCE/PYCARD/RBCK1/RELA/RHOC/RHOH/RIOK3/RIPK2/RNF31/RORA/S100A13/S100A4/SHARPIN/SHISA5/SIVA1/SLC20A1/SLC39A8/SPHK2/SPI1/SQSTM1/STAT1/TANK/TAX1BP1/TBK1/TFRC/TGFB1/TIFA/TLE1/TLR2/TLR4/TLR6/TLR8/TMEM9B/TNFSF10/TNFSF15/TRADD/TRAF2/TRAF3/TRAF5/TRAF6/TRIM13/TRIM22/UBD/UBE2I/UFL1/USP15/VEGFA/WDR83/ZC3HAV1/ZDHHC13/ZDHHC17/ZFAND6",125
"GO:0032784","regulation of DNA-templated transcription elongation","52/4408","104/18860",0.5,2.13929219600726,6.43424845417467,2.90165663024684e-09,6.7866524518551e-07,5.68453199492802e-07,"AXIN1/BRD4/BTBD18/CCNT2/CDK13/CDK9/EAF2/ELL2/ELL3/ELOA2/EZH2/GTF2F1/HEXIM1/HMGN1/INTS1/INTS10/INTS11/INTS12/INTS13/INTS14/INTS3/INTS4/INTS5/INTS6/INTS7/INTS9/MED14/MED16/MED22/MED23/MED24/MED25/MED27/MED29/MED31/MED6/NCBP1/NELFA/NELFB/NELFCD/NELFE/PPP1R10/PWWP2B/RNF168/SCAF8/SETD5/SHH/SUPT5H/SUPT6H/TCEA2/TCERG1/ZC3H4",52
"GO:0070661","leukocyte proliferation","132/4408","356/18860",0.370786516853933,1.58644140378066,6.16925839150579,3.21587427131208e-09,7.25294500833421e-07,6.07510083208391e-07,"ALKBH5/ARG1/ARMC5/ATAD5/ATM/AZI2/BAP1/BAX/BCL2/BCL2L1/BMP4/BTN3A1/CASP3/CCDC88B/CCR2/CD151/CD180/CD19/CD274/CD28/CD320/CD38/CD46/CD55/CD6/CD70/CD79A/CD81/CD86/CLU/CR1/CR2/CSF1/CSF2RB/CTLA4/CX3CL1/DHPS/DLG5/DOCK2/DOCK8/EFNB1/ERBB2/F2RL1/FCGR3A/FCRL3/FLT3LG/FOSL2/FYN/GLMN/GPR183/GSTP1/HES1/HHEX/HLA-DPA1/HLA-DRB1/ICOSLG/IGF2/IGFBP2/IGHE/IKZF3/IL15/IL1B/IL2RA/IL6ST/IL7/IL7R/IRF1/ITCH/JAK2/JUNB/LAPTM5/LEF1/LST1/LYN/MAD1L1/MALT1/MAPK1/MAPK3/MARCHF7/MEF2C/MNDA/MPL/MZB1/NCK1/NCKAP1L/NF1/NFATC2/NFKBIZ/NPR3/NR5A2/PDCD1LG2/PELI1/PIK3CG/PKN1/PLCL2/PRDX2/PRKCQ/PTPN11/PTPRC/PURA/PYCARD/RASGRP1/RASSF5/RC3H1/RC3H2/RIPK2/RIPOR2/SCRIB/SHB/SHH/SLAMF1/SLC4A2/SOS1/SOS2/SOX11/STAT6/SYK/TBK1/TCF3/TFRC/TGFB1/TGFBR2/TLR4/TMEM131L/TNFSF13/TNFSF13B/TNFSF4/TRAF6/TYK2/ZAP70/ZBTB7B/ZNHIT1",132
"GO:0022409","positive regulation of cell-cell adhesion","128/4408","343/18860",0.373177842565598,1.59667289264682,6.15905668850782,3.51532415686165e-09,7.65492139675218e-07,6.41179814454802e-07,"ABL2/ADAM19/AFDN/AKT1/ALOX5/AP3B1/AP3D1/ARID1B/ARID2/B2M/BAD/BCL10/BRD2/BRD4/CCDC88B/CCL2/CCR2/CCR7/CD274/CD28/CD46/CD55/CD6/CD70/CD81/CD83/CD86/CHST2/CR1/CX3CL1/CXCL13/CYLD/CYRIB/DHPS/DOCK8/EFNB1/EGR3/EMILIN1/FBXO38/FLOT1/FOXA1/FUT3/FYN/GATA3/GCNT1/GPR65/HES1/HLA-DOB/HLA-DPA1/HLA-DRA/HLA-DRB1/HLA-DRB4/HLX/ICOS/ICOSLG/IFNG/IGF2/IGFBP2/IL15/IL1B/IL2RA/IL2RG/IL6ST/IL7/IL7R/IRAK1/ITGA4/ITPKB/JAK2/KLRK1/LEF1/LGALS1/LGALS8/LYN/MALT1/MAP3K8/MMRN1/MTOR/NCK1/NCKAP1L/NFKBIZ/NR5A2/PBRM1/PDCD1LG2/PDPN/PIEZO1/PKP3/PRKCQ/PTPN11/PTPRC/PYCARD/RARA/RASGRP1/RELA/RHOH/RIPK2/RNASE10/RUNX1/RUNX3/SART1/SELE/SHB/SHH/SIRPB1/SIRPG/SKAP1/SLAMF1/SMAD7/SMARCA4/SMARCC2/SMARCD2/SMARCD3/SOX12/SOX13/SRC/SYK/TFRC/TGFB1/TGFBR2/TNFSF13B/TNFSF4/TRAF6/TYK2/UFL1/VNN1/XBP1/ZAP70/ZBTB7B",128
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","94/4408","232/18860",0.405172413793103,1.73356436573002,6.20890837567704,3.91006812468202e-09,8.23069340245565e-07,6.89406748299198e-07,"AJUBA/ALPK1/ATP2C1/BCL10/BIRC3/BRD4/CARD10/CARD16/CARD9/CASP10/CASP8/CC2D1A/CCR7/CFLAR/CHUK/CLEC4D/CLEC7A/CUL1/CX3CL1/CXXC5/CYLD/DAB2IP/DDRGK1/DHX15/DHX36/ECT2/EDA/EDN1/EDNRA/F2RL1/FASLG/FLNA/FLOT1/GPR89A/HLA-DRB1/IL1B/ILK/IRAK1/IRAK3/IRAK4/IRF3/LGALS1/LTBR/LURAP1/MALT1/MAP3K7/MIB2/MIER1/NAMPT/NDFIP2/NR2C2/NUP62/PELI1/PIM2/PINK1/PLEKHG5/PLK2/PRKCB/PRKCE/PYCARD/RBCK1/RELA/RHOC/RIPK2/RNF31/S100A13/S100A4/SHARPIN/SHISA5/SLC20A1/TBK1/TFRC/TGFB1/TIFA/TLR2/TLR4/TLR6/TLR8/TMEM9B/TNFSF10/TNFSF15/TRADD/TRAF2/TRAF5/TRAF6/TRIM13/TRIM22/UBD/UBE2I/USP15/VEGFA/ZC3HAV1/ZDHHC13/ZDHHC17",94
"GO:0007159","leukocyte cell-cell adhesion","156/4408","439/18860",0.355353075170843,1.52040812108033,6.09306583659976,4.0551207068364e-09,8.2606733108619e-07,6.91917879519624e-07,"ABL2/AKT1/ALOX5/AP3B1/AP3D1/ARG1/ARID1B/ARID2/B2M/BAD/BCL10/BMP4/BRD2/BRD4/CASP3/CCDC88B/CCL2/CCR2/CCR7/CD274/CD28/CD46/CD55/CD6/CD69/CD70/CD81/CD83/CD86/CERCAM/CHST2/CR1/CTLA4/CYLD/CYRIB/DHPS/DLG5/DOCK8/DUSP22/EFNB1/EGR3/ERBB2/EXT1/FBXO38/FERMT3/FYN/GATA3/GCNT1/GLMN/GPR65/HES1/HLA-DOB/HLA-DPA1/HLA-DRA/HLA-DRB1/HLA-DRB4/HLX/ICOS/ICOSLG/IFNG/IGF2/IGFBP2/IL15/IL1B/IL2RA/IL2RG/IL6ST/IL7/IL7R/IRAK1/IRF1/ITCH/ITGA4/ITGAL/ITPKB/JAK2/KLRK1/LAPTM5/LEF1/LGALS1/LGALS8/LYN/MAD1L1/MALT1/MAP3K8/MAPK3/MARCHF7/MIA3/MTOR/NCK1/NCKAP1L/NFKBIZ/NR5A2/PAG1/PBRM1/PDCD1LG2/PECAM1/PELI1/PRDX2/PRKCQ/PTPN11/PTPN2/PTPRC/PYCARD/RARA/RASGRP1/RC3H1/RC3H2/RELA/RHOH/RIPK2/RIPOR2/RUNX1/RUNX3/S100A9/SART1/SCRIB/SELE/SELL/SEMA4D/SHB/SHH/SIRPB1/SIRPG/SKAP1/SLAMF1/SLC39A8/SLC4A2/SMAD7/SMARCA4/SMARCC2/SMARCD2/SMARCD3/SOX12/SOX13/SRC/STK10/SYK/TARM1/TBX21/TFRC/TGFB1/TGFBR2/TIGIT/TMEM131L/TNFSF13B/TNFSF4/TRAF6/TYK2/UFL1/USP5/VNN1/XBP1/ZAP70/ZBTB7B/ZDHHC21",156
"GO:0042113","B cell activation","112/4408","291/18860",0.384879725085911,1.64674038455542,6.1404240449478,4.52219272413274e-09,8.92426470403071e-07,7.47500606538389e-07,"ADAM17/AKAP17A/ATAD5/ATM/BAD/BANK1/BAX/BCL2/CASP3/CASP8/CCR6/CD180/CD19/CD28/CD320/CD38/CD70/CD79A/CD81/CD86/CR1/CR2/CTLA4/CXCR5/CYLD/DCLRE1C/DDRGK1/DLL1/DNAJB9/DOCK10/DOCK11/ERCC1/EXOSC3/EZH2/FCRL1/FCRL3/FCRL5/FLT3LG/FNIP1/FOSL2/GPR183/GPS2/HDAC5/HHEX/ICOSLG/ID2/IGHE/IGHM/IKZF3/IL2RG/IL7/IL7R/ITGA4/KMT5C/LAPTM5/LEF1/LFNG/LGALS1/LGALS8/LRRC8A/LYN/MALT1/MEF2C/MNDA/MZB1/NBN/NCKAP1L/NFATC2/NFKBIZ/PARP3/PAX5/PELI1/PIK3R2/PIK3R3/PKN1/PLCL2/POLM/PPP2R3C/PRKCB/PRKDC/PTK2B/PTPN2/PTPRC/PTPRJ/RASGRP1/RC3H1/RNF168/SHB/SHLD2/SKAP2/SLC15A4/SLC39A7/SP3/SPI1/ST3GAL1/STAT6/SUPT6H/SYK/TBX21/TCF3/TFRC/TGFB1/TLR4/TNFSF13/TNFSF13B/TNFSF4/TOP2B/TPD52/TXLNA/XBP1/ZAP70/ZBTB7A",112
"GO:0006354","DNA-templated transcription elongation","65/4408","143/18860",0.454545454545455,1.94481108727933,6.26341266777447,4.89331578582627e-09,9.15611835403886e-07,7.6692077724791e-07,"ADRM1/ARMC5/AXIN1/BRD4/BTBD18/CCNT2/CDK13/CDK9/CTDP1/CUL3/EAF2/ELL2/ELL3/ELOA2/ELOB/EZH2/GTF2F1/HEXIM1/HMGN1/INTS1/INTS10/INTS11/INTS12/INTS13/INTS14/INTS3/INTS4/INTS5/INTS6/INTS7/INTS9/MED14/MED16/MED22/MED23/MED24/MED25/MED27/MED29/MED31/MED6/NCBP1/NELFA/NELFB/NELFCD/NELFE/PAF1/PBRM1/POLR1F/POLR2E/PPP1R10/PPP2R1A/PWWP2B/RNF168/SCAF8/SETD2/SETD5/SHH/SUPT5H/SUPT6H/TCEA2/TCEA3/TCERG1/USP15/ZC3H4",65
