"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"PIKFYVE",2299.06312587995,1.6557769952446,0.374853729500554,4.41712824212985,1.00020892726829e-05,0.000165366217253752,"PIKFYVE"
"PIM1",368.164520458863,1.24899548223593,0.410741804692017,3.0408287346657,0.00235927988062602,0.0134983304274899,"PIM1"
"PIM2",849.616477527025,4.50403080713354,0.822522822152471,5.47587335673785,4.35358980452053e-08,1.58695113550886e-06,"PIM2"
"PIN1",347.645148570596,-1.6608778348691,0.391692443376382,-4.24026008914638,2.23260943535669e-05,0.000316164769400405,"PIN1"
"PIN4",182.989659700639,-1.87607433385217,0.664474955158438,-2.8233935971369,0.00475181958000083,0.0231314771986417,"PIN4"
"PINK1",2031.78988190423,-2.78741844209665,0.557694398794155,-4.99811087958495,5.78946937335794e-07,1.43577400292766e-05,"PINK1"
"PINX1",127.510207168504,1.17908563607361,0.424863541744048,2.77521020333614,0.00551660394332079,0.025893494827183,"PINX1"
"PIP4K2A",1510.33972581108,1.15216616920387,0.293801334372394,3.92158249269042,8.79693212388071e-05,0.000982094230784197,"PIP4K2A"
"PIP4K2C",122.93515456444,-2.82575457356214,0.680188723729953,-4.15436844948934,3.26187211097516e-05,0.00043416867837606,"PIP4K2C"
"PIP5K1B",129.353133683635,3.34032675246826,0.867630832858491,3.84994011965117,0.000118146705654256,0.00124509892391131,"PIP5K1B"
"PIP5K1C",758.82773408976,-3.14590101384118,0.432517356496677,-7.27346768074808,3.50374651809272e-13,4.72035147461154e-11,"PIP5K1C"
"PIPSL",322.410166950872,-4.09035294079478,0.818920046327315,-4.9948135463763,5.88926375194771e-07,1.45509330793167e-05,"PIPSL"
"PITPNC1",338.899525055852,1.35570662385955,0.327822774457249,4.1354863953674,3.54203599993275e-05,0.000464025333788825,"PITPNC1"
"PITPNM1",255.636109204857,-2.27428952439514,0.750154244202209,-3.03176252347123,0.00243130399242524,0.0137956090793873,"PITPNM1"
"PITPNM3",311.114952443877,-1.98797812703936,0.526455717308831,-3.77615450203795,0.000159268220452542,0.00158149852968288,"PITPNM3"
"PITX1",32.9664728904546,-2.3739262320646,0.823409481864799,-2.88304456573453,0.00393851715475568,0.0200990411498235,"PITX1"
"PKD1",4030.8936965405,-2.91041207478864,0.597928330076285,-4.86749319005728,1.13022725116046e-06,2.52953916593427e-05,"PKD1"
"PKD1L1",247.398331929893,2.1544442635486,0.665132011619105,3.23912279955392,0.00119897939856384,0.00792305239569398,"PKD1L1"
"PKD1P1",1134.66593218831,-3.32656448935323,0.611398311803046,-5.44091212738717,5.30084578541461e-08,1.86977282494393e-06,"PKD1P1"
"PKD1P2",141.292869576555,-4.21166500078657,1.27560415160795,-3.30170217420318,0.000961000502157748,0.00663575675097629,"PKD1P2"
"PKD1P3",758.851378605902,-3.48298124352769,0.405107202065258,-8.59767791283706,8.13452147804182e-18,3.52596138588426e-15,"PKD1P3"
"PKD1P4",540.672938781256,-2.50801386567731,0.466566704395554,-5.37546687761718,7.63844934715871e-08,2.52274339855638e-06,"PKD1P4"
"PKD1P5",417.875844129968,-5.12830570424117,0.951261051603023,-5.39106031472557,7.00431584715855e-08,2.3511625198063e-06,"PKD1P5"
"PKD1P6",1112.89281087825,-2.08397509707662,0.281272748220272,-7.40908996787915,1.27169016567836e-13,1.92092653132279e-11,"PKD1P6"
"PKHD1L1",351.633930231638,4.62180710437605,1.00156908869831,4.61456644032693,3.93916750331058e-06,7.54496261753216e-05,"PKHD1L1"
"PKN1",1399.87480593052,-3.39214244788757,0.635945675884489,-5.33401291418437,9.60656864300795e-08,3.05495011440089e-06,"PKN1"
"PKN2",1527.62453262463,1.24264269901588,0.36749871384599,3.38135251144482,0.000721299432111925,0.00528749609444105,"PKN2"
"PKN3",231.187001917537,-3.25064525098983,0.896400436432267,-3.62633162465607,0.000287476119823771,0.00254979226488303,"PKN3"
"PKNOX2",30844.3196806019,-9.10811327621996,1.01321002352104,-8.98936357199476,2.48666155369218e-19,1.54942327247089e-16,"PKNOX2"
"PKP3",21.674418833545,-3.54765938901999,1.31892755683383,-2.68980610090245,0.00714935459910873,0.0318763375115449,"PKP3"
"PLAA",494.834704619309,1.10766339897369,0.306920896616286,3.60895400471378,0.000307434106740494,0.00269329026990278,"PLAA"
"PLAC9",1074.17445803512,-2.00892760698363,0.519987967642219,-3.86341171718398,0.000111814314916994,0.00119478329321005,"PLAC9"
"PLB1",182.931324934288,1.00323910337491,0.394429948218701,2.54351655574247,0.0109742856189201,0.0443217097337752,"PLB1"
"PLBD1",717.215057665276,1.21801037854067,0.400212470452707,3.04340935994048,0.00233913895608435,0.0134079349263572,"PLBD1"
"PLCB3",473.500130970682,-3.73026316603043,0.499559271339566,-7.46710826931054,8.19763171691709e-14,1.29724268891754e-11,"PLCB3"
"PLCD1",420.392092924794,-1.64623188892529,0.534222817947333,-3.08154544062845,0.00205929042529292,0.0121551781497678,"PLCD1"
"PLCD3",607.763948597318,-2.30455810950266,0.457501438154413,-5.03726965055974,4.72219318131483e-07,1.21022891828067e-05,"PLCD3"
"PLCH1",6.895205467719,5.13302462828289,1.71297440009527,2.9965565323086,0.00273047605190995,0.0151188453204756,"PLCH1"
"PLCH2",120.439287738744,-2.80804253645197,0.953492346301251,-2.94500794615165,0.00322946368787707,0.0171896093092848,"PLCH2"
"PLCL2",1132.43446789537,1.51969852817936,0.275446243823309,5.51722364075586,3.44397055365352e-08,1.28353885737005e-06,"PLCL2"
"PLCXD1",395.943470447794,-1.09956050154666,0.347728080151163,-3.16212743321927,0.0015662100855516,0.00981107850952351,"PLCXD1"
"PLCXD2",123.155741280938,1.9964303136605,0.636331811607105,3.13740453839383,0.00170450769498136,0.0104220113248186,"PLCXD2"
"PLCXD3",587.422991097885,-3.31261911766995,0.667852037562135,-4.96010932266079,7.04535187001091e-07,1.68842873721331e-05,"PLCXD3"
"PLD2",337.586893413325,-1.51704583444114,0.480395199695455,-3.15791214275844,0.00158903440360998,0.00991425431452456,"PLD2"
"PLD3",2125.02234969659,-1.11364013995832,0.363226465282959,-3.06596640498312,0.0021696769161842,0.0126250378140163,"PLD3"
"PLEC",48878.0006209851,-4.01005092865194,0.472873604102621,-8.48017502745131,2.24855425138277e-17,8.30257837376315e-15,"PLEC"
"PLEK",1806.25233802904,1.98786723192064,0.476246260805683,4.17403220879403,2.99255420796762e-05,0.000403165799680179,"PLEK"
"PLEKHA4",4654.54481731175,-6.26079576118924,0.691425953535949,-9.05490418630015,1.36687736083255e-19,9.73363132058581e-17,"PLEKHA4"
"PLEKHA6",903.209193000076,-4.21011663925345,0.873562529524076,-4.81947942701613,1.43933293764381e-06,3.14680476356139e-05,"PLEKHA6"
"PLEKHA8",386.556278308723,1.52524909525789,0.361860785384396,4.21501626278087,2.4976019082359e-05,0.000348249541596613,"PLEKHA8"
"PLEKHF1",188.853566552587,-2.3337490169891,0.531239697685028,-4.39302451823316,1.11784514804368e-05,0.000180183624954268,"PLEKHF1"
"PLEKHF2",587.969680164542,1.53259448775612,0.550740283549907,2.7827898803361,0.00538936967879932,0.0254219640467423,"PLEKHF2"
"PLEKHG1",909.227689236322,1.17758797323608,0.383704058903301,3.0690005641375,0.00214776185721728,0.0125322362022403,"PLEKHG1"
"PLEKHG2",462.796984259144,-1.85225053486206,0.448835510195636,-4.12679142533689,3.6785975016116e-05,0.000479082662211846,"PLEKHG2"
"PLEKHG4",386.135953600984,-1.3972590171943,0.428620123696414,-3.25990064382501,0.00111451248540582,0.00748176895935301,"PLEKHG4"
"PLEKHG5",661.117208121968,-3.5446990707549,0.483518194786883,-7.33105622285274,2.28345836317737e-13,3.20632931714039e-11,"PLEKHG5"
"PLEKHG7",24.0843461780637,4.4943335549783,1.36099789699418,3.3022340188065,0.000959180089051932,0.0066314465310702,"PLEKHG7"
"PLEKHH1",83.6993401431748,-1.82410465546576,0.653695395682732,-2.79045051795207,0.00526347450312345,0.0249520727812122,"PLEKHH1"
"PLEKHH3",319.234516050705,-2.19442916871025,0.370294607101583,-5.9261710179545,3.10079662658617e-09,1.61007249837244e-07,"PLEKHH3"
"PLET1",39.8609935433422,3.16109250763551,1.2165630326818,2.59837955183232,0.00936648988755876,0.0393341284473535,"PLET1"
"PLGLB1",215.425982038692,1.99717709747065,0.780693245952653,2.55820978063357,0.0105212600775011,0.0429268272325137,"PLGLB1"
"PLK2",416.724883827196,1.51361411942406,0.551921559802124,2.7424442704625,0.00609837972200919,0.0280691581895525,"PLK2"
"PLOD2",2302.32387839182,1.25099753107759,0.480164434547016,2.60535233572178,0.0091779825418772,0.0387547212838817,"PLOD2"
"PLPP1",936.197144924251,1.8585410857658,0.364687056969605,5.0962628101186,3.46424122649115e-07,9.23442591109721e-06,"PLPP1"
"PLPP6",146.563243187957,1.1803147649146,0.404577026969996,2.91740431668686,0.00352957922114459,0.0184197841841975,"PLPP6"
"PLPP7",123.900883083983,-1.84207963138173,0.43362156022873,-4.24812740033049,2.15564803004e-05,0.000307669764287527,"PLPP7"
"PLPPR2",114.765260649127,-1.53979389228179,0.532239383424324,-2.89304764028369,0.00381523423365111,0.0196314723573599,"PLPPR2"
"PLPPR4",225.499739679965,2.01033105161343,0.666936346221732,3.01427724400114,0.0025759229414389,0.0144413088312359,"PLPPR4"
"PLSCR1",1258.68927783584,1.26056572302465,0.500254035446359,2.51985118300923,0.0117404459495926,0.0465856222465525,"PLSCR1"
"PLSCR3",159.875290892757,-2.20994662580918,0.817316098307084,-2.7039068854592,0.00685294897705676,0.030858389713987,"PLSCR3"
"PLVAP",383.691313363483,-1.76371905071708,0.683397798825666,-2.58080879649863,0.00985691580004004,0.0408261412831322,"PLVAP"
"PLXNA3",875.868432050745,-2.72700847459273,0.503185348381078,-5.41949101532162,5.97689535526974e-08,2.05826107925256e-06,"PLXNA3"
"PLXNB2",3646.82783299065,-1.73903202119235,0.447840100365434,-3.883153875174,0.000103110270057532,0.00111492173247133,"PLXNB2"
"PLXNB3",20.6623368835668,-4.5683799991599,1.52216517961951,-3.00123801301369,0.00268884304659963,0.0149339391382033,"PLXNB3"
"PLXNC1",2510.25288791221,2.17666839640717,0.599305907752799,3.6319822118373,0.000281252512992857,0.00251137208086188,"PLXNC1"
"PMCHL2",35.1496691052948,-3.22623157964392,0.926198728831061,-3.48330383017875,0.000495265938806403,0.00394215870413607,"PMCHL2"
"PML",846.060166407257,-1.54883721935274,0.345978427405405,-4.47668726333007,7.58101736260753e-06,0.000131417775394086,"PML"
"PMM1",112.697657105135,-1.64943270641768,0.471550956049785,-3.49788858501124,0.000468956996259321,0.00376582100218067,"PMM1"
"PMS1",467.842822144688,1.12823307706081,0.41939972636226,2.69011400376139,0.00714276132225991,0.031861189710188,"PMS1"
"PMS2P9",10.9574373866948,4.7604892018239,1.30493058566601,3.64807849100591,0.000264208929107662,0.00238266026118393,"PMS2P9"
"PMVK",190.191625129009,-2.43841985948547,0.825380925118679,-2.95429635611564,0.00313382904920837,0.016846971531994,"PMVK"
"PNKD",156.896655738188,-1.76940162691138,0.500089724875158,-3.53816833039928,0.000402913110578028,0.00333347905054577,"PNKD"
"PNLIPP1",12.7093460889954,-3.42570113312853,1.09307431219343,-3.1340057074933,0.00172437501930665,0.010509673501411,"PNLIPP1"
"PNLIPRP1",61.3654545666988,-1.87446445100182,0.658444865117679,-2.84680548107366,0.00441603369748093,0.0219360478061964,"PNLIPRP1"
"PNMA6B",16.6282944263785,-4.94761681015953,1.19926230595688,-4.12555016995377,3.69849543126191e-05,0.000481304632869282,"PNMA6B"
"PNMA8B",246.656601914559,-3.9084242939236,0.593398786843299,-6.58650536634095,4.50299287893361e-11,3.82064574523648e-09,"PNMA8B"
"PNN",1304.60481119802,-0.978439160280411,0.25008054147594,-3.91249616825764,9.1346988062735e-05,0.0010124333490733,"PNN"
"PNOC",46.1111654749501,6.40982314662619,1.5779087728928,4.06222669950365,4.86068387551666e-05,0.000605354002460504,"PNOC"
"PNPLA1",43.5090322984683,-2.45444985549447,0.775400479662845,-3.16539635951953,0.00154871823916299,0.00972288821494672,"PNPLA1"
"PNPLA2",658.936749267606,-4.34035132404505,0.976356273678662,-4.44545852887462,8.77045993304638e-06,0.000148324173541147,"PNPLA2"
"PNPLA6",518.353940447881,-1.82235321124634,0.510338442526212,-3.57087191438207,0.000355794863070354,0.00302137724649054,"PNPLA6"
"POC1B",708.442697337711,1.29482644386762,0.385963947994241,3.35478598609147,0.000794264064092467,0.00569670186112939,"POC1B"
"POC5",169.870089905274,1.40699728668636,0.564793166535074,2.49117264523239,0.0127322234859202,0.0496903120152208,"POC5"
"POFUT1",888.507085368542,-0.994653494055636,0.278826661996818,-3.56728257955112,0.000360702442986763,0.00305265110811251,"POFUT1"
"POGK",1270.35203453097,0.836428229009005,0.279643863121124,2.99104804115339,0.0027802175062078,0.015313539832058,"POGK"
"POGLUT1",412.333304485829,1.59040451998363,0.430057128023722,3.69812384529504,0.000217198918114485,0.00203205800134289,"POGLUT1"
"POLD2",284.863195005426,-2.57259352368445,0.817129124049106,-3.14833169932375,0.00164205248841706,0.0101123764098544,"POLD2"
"POLD3",409.055672769776,1.00654724008202,0.376482937965244,2.67355340330174,0.00750523254499312,0.0331370309376922,"POLD3"
"POLD4",314.582376442965,-2.23164035363345,0.399245646839801,-5.58964229490749,2.27537844012005e-08,9.11019492320356e-07,"POLD4"
"POLH",814.526344812484,-1.20827248702395,0.345497374107483,-3.49719730908305,0.00047017394245093,0.0037740733649473,"POLH"
"POLK",1142.56645238713,1.17827156604246,0.334589203974402,3.52154687612876,0.000429036806107483,0.00351028513622368,"POLK"
"POLM",184.56554977256,-2.05915958643227,0.366458710730843,-5.61907665484497,1.91980671991125e-08,7.95821750276724e-07,"POLM"
"POLR1F",752.946308441368,2.25490567163013,0.531832489249203,4.23987950569439,2.23639800470613e-05,0.000316252055431458,"POLR1F"
"POLR2B",1334.64324726068,1.05099620013692,0.361368417579015,2.90837867674786,0.00363308115583062,0.0188547644888357,"POLR2B"
"POLR2E",641.158493836355,-2.61240793661074,0.591523493675446,-4.4164060507191,1.00355488656682e-05,0.000165644709298475,"POLR2E"
"POLR2F",260.616093443717,-1.63564832113335,0.434177702918161,-3.76723242612406,0.000165067308341164,0.00162612503014549,"POLR2F"
"POLR2L",349.928385033568,-2.02674437832243,0.65996579726344,-3.07098396117854,0.00213354611279129,0.0124716434895765,"POLR2L"
"POLR3GL",189.441358958543,-3.45870639946144,0.546134764989803,-6.33306396366476,2.4033986556163e-10,1.70538668307236e-08,"POLR3GL"
"POLR3H",434.142993604914,-1.02384329582389,0.407494887456012,-2.51253040796595,0.0119868774273694,0.0473655071391831,"POLR3H"
"POLRMT",407.142134057476,-3.74558330934819,0.554907656515242,-6.74992183901379,1.47924821648921e-11,1.41801587445088e-09,"POLRMT"
"POMT1",443.019653472372,-1.03401483790097,0.332690527820636,-3.10803810578714,0.00188333783206267,0.0113149765703757,"POMT1"
"PON2",459.983532630455,1.32175781353748,0.450846769043668,2.93172293624547,0.00337087328961912,0.0177363524221476,"PON2"
"POP5",111.559313712553,-1.82797800235907,0.568302255643075,-3.21655947026039,0.00129737641756211,0.00844268550579989,"POP5"
"POP7",72.4222473311332,-2.89146195753837,0.590995567519517,-4.89252731568562,9.95492943051051e-07,2.2684724333137e-05,"POP7"
"POT1",527.2341724386,1.55446321814046,0.361949356758824,4.29469810931655,1.74931212676167e-05,0.000259520345948668,"POT1"
"POTEE",8.18140481981425,-6.31351589636083,2.47583041785626,-2.55005991154576,0.0107704408609989,0.0436809362628548,"POTEE"
"POU2F1",1515.95686134673,1.11742206844011,0.298244805471308,3.74666062221697,0.00017920427291728,0.00174191684991555,"POU2F1"
"POU3F4",11.6011641541349,-3.21587427543919,1.23633616862631,-2.60113256980287,0.00929165398797493,0.0391352532459299,"POU3F4"
"POU5F1",95.282028874032,-1.45183017826682,0.569339818425188,-2.55002395982532,0.0107715516034319,0.0436809362628548,"POU5F1"
"POU5F1B",119.482625900398,-2.03634239439154,0.684634459765085,-2.974349837854,0.00293610122064365,0.0159870056313533,"POU5F1B"
"PPAN",219.75529557677,-2.37119447766366,0.587213946095766,-4.03804183028881,5.38992434002661e-05,0.000660133301079795,"PPAN"
"PPARD",378.687919035842,-1.1988028795583,0.302041835919858,-3.96899613560946,7.21760522087842e-05,0.00083523987521239,"PPARD"
"PPBP",481.008782918612,4.84685025953982,1.17420662713595,4.12776605712227,3.66304495634883e-05,0.000477681186295876,"PPBP"
"PPDPF",370.571112772693,-3.02393857225284,0.910295124452099,-3.32193207568033,0.000893964532198895,0.00626149412803079,"PPDPF"
"PPFIA4",60.0474331437001,-2.59490952584168,0.832287119055308,-3.1178057024204,0.00182202877862684,0.0110055837070708,"PPFIA4"
"PPIAL4C",13.0152960231924,6.58625924226217,2.05760984878963,3.20092715639773,0.00136986158282916,0.00881086132259054,"PPIAL4C"
"PPIAP39",9.73595035451517,3.50926620037804,1.15955949041958,3.02637874931991,0.00247502064008443,0.0139918731527473,"PPIAP39"
"PPIP5K2",2373.25538355938,0.81718485849238,0.236589529153115,3.45401954776924,0.0005522973414131,0.004287899757236,"PPIP5K2"
"PPL",6045.09785543033,-3.49129348631861,0.8613763201821,-4.0531570284873,5.05310599099607e-05,0.000626968763873495,"PPL"
"PPM1G",477.869988725297,-1.74174422683549,0.531783833961766,-3.27528615125355,0.00105554996147926,0.00716358430290501,"PPM1G"
"PPM1M",425.527642842625,-1.66264149286584,0.515649718030656,-3.22436226517435,0.0012625357402946,0.00826994090858545,"PPM1M"
"PPM1N",42.0850602521136,-2.14793294392872,0.61431740507464,-3.49645464410658,0.000471484638048268,0.00378002903017468,"PPM1N"
"PPP1R10",646.674349345278,-0.897303200046796,0.338500505959229,-2.6508178990872,0.00802971216341508,0.0349649335720317,"PPP1R10"
"PPP1R11",353.199860501056,-1.59964780513754,0.426085573605319,-3.7542876460288,0.000173835146668457,0.00170157044154265,"PPP1R11"
"PPP1R12C",3076.44857128665,-4.39869589419474,0.561479906131787,-7.83411097379914,4.72171614274654e-15,9.50972708790134e-13,"PPP1R12C"
"PPP1R13L",209.679468723974,-2.18675065933843,0.391026216063107,-5.59233772444944,2.24032507970824e-08,9.00601648473843e-07,"PPP1R13L"
"PPP1R14A",23.1737144201362,-5.62572636407993,1.03058307937283,-5.4587800602194,4.79417189950969e-08,1.72546919682895e-06,"PPP1R14A"
"PPP1R14B",300.220935295165,-2.20927200364034,0.532618372687036,-4.14794554024612,3.35472171134734e-05,0.000444155353270615,"PPP1R14B"
"PPP1R15A",837.201267913145,-2.59691399521612,0.582469854073504,-4.45845218779066,8.25536057958447e-06,0.000141412057213346,"PPP1R15A"
"PPP1R15B",1548.48574296357,0.987414346742897,0.223263276092841,4.42264560487902,9.74995986197653e-06,0.000162274165014983,"PPP1R15B"
"PPP1R16A",212.620510389979,-2.7340199676204,0.53732272544807,-5.08822694097018,3.61426707530027e-07,9.58309457638459e-06,"PPP1R16A"
"PPP1R16B",648.418850548284,3.30303291476461,0.625429509610054,5.28122332574938,1.28324155504168e-07,3.94245814575903e-06,"PPP1R16B"
"PPP1R18",1670.25106651428,-3.29485296264031,0.542995364633946,-6.06792097546082,1.2957663060014e-09,7.4242196480925e-08,"PPP1R18"
"PPP1R2",728.510441453144,1.19869409550387,0.356387956833828,3.36345286791715,0.000769739787105373,0.00556888302434471,"PPP1R2"
"PPP1R26",299.919129626601,-2.32667685222974,0.392383968286198,-5.92959203300757,3.03688260622762e-09,1.58649198215151e-07,"PPP1R26"
"PPP1R35",94.2334370566731,-2.60262751925452,0.880602266676122,-2.95550853971597,0.00312154055342022,0.0167944946288844,"PPP1R35"
